entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S3-868996138,"Burden, Cooper and Choi, (Incorporated)","633 Lebanon Valley Church Road, Cleveland, Tennessee",US,burden cooper and choi incorporated,633 lebanon valley church road cleveland tennessee,us,burden cooper and choi,633 lebanon valley church road cleveland tennessee,633,and burden choi cooper incorporated,633 church cleveland lebanon road tennessee valley,35,50,5,7,b,0,0,0
S3-523674366,लाइफ हॉस्पिटैलिटी एजेंसीज प्राइवेट लिमिटेड,"Mumbai, R-27, F-3rd, Harawala Building, Lohar Chawl Kantilal Sharma Marg, Kalbadevi, MH, Mumbai City",India,लाइफ हॉस्पिटैलिटी एजेंसीज प्राइवेट लिमिटेड,mumbai r 27 f 3rd harawala building lohar chawl kantilal sharma marg kalbadevi mh mumbai city,india,लाइफ हॉस्पिटैलिटी एजेंसीज प्राइवेट लिमिटेड,mumbai r 27 f 3rd harawala building lohar chawl kantilal sharma marg kalbadevi mh mumbai city,27 3,एजेंसीज प्राइवेट लाइफ लिमिटेड हॉस्पिटैलिटी,27 3rd building chawl city f harawala kalbadevi kantilal lohar marg mh mumbai mumbai r sharma,42,93,5,16,ल,0,0,0
S3-461253249,Carpenters Local Union 146 Corporation,"1783 Grant Street, Town Of Lawrence, Wisconsin",US,carpenters local union 146 corporation,1783 grant street town of lawrence wisconsin,us,carpenters local union 146,1783 grant street town of lawrence wisconsin,1783,146 carpenters corporation local union,1783 grant lawrence of street town wisconsin,38,44,5,7,c,0,0,0
S3-783760662,vidya human center,"Ff 10 3Rd Floor, Bishrakh, Gautam Buddha Nagar, उत्तर प्रदेश",India,vidya human center,ff 10 3rd floor bishrakh gautam buddha nagar उत्तर प्रदेश,india,vidya human center,ff 10 3rd floor bishrakh gautam buddha nagar उत्तर प्रदेश,10 3,center human vidya,10 3rd bishrakh buddha ff floor gautam nagar उत्तर प्रदेश,18,57,3,10,v,0,0,0
S3-30303567,Thompson First,"1292 1225, PO Box 5013, Monticello, Indiana",US,thompson first,1292 1225 po box 5013 monticello indiana,us,thompson first,1292 1225 po box 5013 monticello indiana,1292 1225 5013,first thompson,1225 1292 5013 box indiana monticello po,14,40,2,7,t,0,0,0
S3-69135412,Veolyra D.B.A. Ninoor Management,"4145 Vira Road, Stow, OH",US,veolyra d b a ninoor management,4145 vira road stow oh,us,veolyra d b a ninoor management,4145 vira road stow oh,4145,a b d management ninoor veolyra,4145 oh road stow vira,31,22,6,5,v,0,0,0
S3-743437597,Om Projects Stores Limited,"No 186 1012, 10Th Floor, First Avenue, Opp Inorbit Mall, Goregaon Mulund Link Road, Malad, Mumbai City, MH",India,om projects stores limited,no 186 1012 10th floor first avenue opp inorbit mall goregaon mulund link road malad mumbai city mh,india,om projects stores,no 186 1012 10th floor first avenue opp inorbit mall goregaon mulund link road malad mumbai city mh,186 1012 10,limited om projects stores,1012 10th 186 avenue city first floor goregaon inorbit link malad mall mh mulund mumbai no opp road,26,99,4,18,o,0,0,0
S3-582205105,v 5 q dbdr llc,"5209 Jaycee Ave, Ashtabula, Ohio, # C4",US,v 5 q dbdr llc,5209 jaycee ave ashtabula ohio c4,us,v 5 q dbdr,5209 jaycee avenue ashtabula ohio c4,5209 4,5 dbdr llc q v,5209 ashtabula avenue c4 jaycee ohio,14,36,5,6,v,0,0,0
S3-533746016,Z & O Mhrde Inc,"2939 Mizuna Drive, Madison, Wisconsin",US,z and o mhrde inc,2939 mizuna drive madison wisconsin,us,z and o mhrde,2939 mizuna drive madison wisconsin,2939,and inc mhrde o z,2939 drive madison mizuna wisconsin,17,35,5,5,z,0,0,0
S3-771204573,Dg Restaurant Private-Limited,"Gandhi Nagar, GJ, Shree Balaji Agora, Nr. Tapovan Circle, 200 Ft Ring Rd., Bha, T-sugad, Gandhinagar, Gandhinagar, 3-T-6",India,dg restaurant private limited,gandhi nagar gj shree balaji agora nr tapovan circle 200 ft ring rd bha t sugad gandhinagar gandhinagar 3 t 6,india,dg restaurant,gandhi nagar gj shree balaji agora nr tapovan circle 200 ft ring road bha t sugad gandhinagar gandhinagar 3 t 6,200 3 6,dg limited private restaurant,200 3 6 agora balaji bha circle ft gandhi gandhinagar gandhinagar gj nagar nr ring road shree sugad t t tapovan,29,111,4,21,d,0,0,0
S3-371284066,Twistedpizza.Com,"3271 Schooner Cove, Bullhead City, Arizona",US,twistedpizza com,3271 schooner cove bullhead city arizona,us,twistedpizza com,3271 schooner cove bullhead city arizona,3271,com twistedpizza,3271 arizona bullhead city cove schooner,16,40,2,6,t,0,0,0
S3-980411390,Aditya Infotech  Private,,India,aditya infotech private,,india,aditya infotech private,,,aditya infotech private,,23,0,3,0,a,0,1,0
S3-112925586,Mdd Institute of Technology Corporation - 2429739664,"H.no A-8-b Mitali Trust Shirinshorab Palace Nariman Rd Vile Parle(e), Bombay, Mumbai, MH",India,mdd institute of technology corporation 2429739664,h no a 8 b mitali trust shirinshorab palace nariman rd vile parle e bombay mumbai mh,india,mdd institute of technology 2429739664,h no a 8 b mitali trust shirinshorab palace nariman road vile parle e bombay mumbai mh,8,2429739664 corporation institute mdd of technology,8 a b bombay e h mh mitali mumbai nariman no palace parle road shirinshorab trust vile,50,86,6,17,m,0,0,0
S3-801786576,"Signature Tmson, LLC","127 Brookfield Drive, Newport, Tennessee",US,signature tmson llc,127 brookfield drive newport tennessee,us,signature tmson,127 brookfield drive newport tennessee,127,llc signature tmson,127 brookfield drive newport tennessee,19,38,3,5,s,0,0,0
S3-466681103,Automated Technical Dynamics L.L.C.,"4205 Yanceyville Road, Browns Summit, North Carolina",US,automated technical dynamics l l c,4205 yanceyville road browns summit north carolina,us,automated technical dynamics l l c,4205 yanceyville road browns summit north carolina,4205,automated c dynamics l l technical,4205 browns carolina north road summit yanceyville,34,50,6,7,a,0,0,0
S3-732351946,Halofaye doing business as Panvel Systems Ltd,"Panvel, Shop No. 1 Ground Floor Shree Sadguru Chs, Raigarh(Mh), Maharashtra, Plot No. 36, Sector 21 Jalvayu Road",India,halofaye doing business as panvel systems ltd,panvel shop no 1 ground floor shree sadguru chs raigarh mh maharashtra plot no 36 sector 21 jalvayu road,india,halofaye doing business as panvel systems,panvel shop no 1 ground floor shree sadguru chs raigarh mh maharashtra plot no 36 sector 21 jalvayu road,1 36 21,as business doing halofaye ltd panvel systems,1 21 36 chs floor ground jalvayu maharashtra mh no no panvel plot raigarh road sadguru sector shop shree,45,104,7,19,h,0,0,0
S3-810279967,Chandan Industries Group Private Ltd,"R/o. 7-12-74, Vallurivari Thota, 5Th Lane, Donka Road, Guntur, Kunchanapalli, AP",India,chandan industries group private ltd,r o 7 12 74 vallurivari thota 5th lane donka road guntur kunchanapalli ap,india,chandan industries group,r o 7 12 74 vallurivari thota 5th lane donka road guntur kunchanapalli ap,7 12 74 5,chandan group industries ltd private,12 5th 7 74 ap donka guntur kunchanapalli lane o r road thota vallurivari,36,73,5,14,c,0,0,0
S3-406413261,Uptown Pilates Coastal,"806 Myles Ave, Pennsboro, West Virginia",US,uptown pilates coastal,806 myles ave pennsboro west virginia,us,uptown pilates coastal,806 myles avenue pennsboro west virginia,806,coastal pilates uptown,806 avenue myles pennsboro virginia west,22,40,3,6,u,0,0,0
S3-476529711,Rajasthan & Sons,"Block C-209 C-8, Bangalore, KA",India,rajasthan and sons,block c 209 c 8 bangalore ka,india,rajasthan and sons,block c 209 c 8 bangalore ka,209 8,and rajasthan sons,209 8 bangalore block c c ka,18,28,3,7,r,0,0,0
S3-407239954,daniellediazdds.com,"30 Cambridgepark Drive, Unit 7110, Cambridge, Massachusetts",US,daniellediazdds com,30 cambridgepark drive unit 7110 cambridge massachusetts,us,daniellediazdds com,30 cambridgepark drive unit 7110 cambridge massachusetts,30 7110,com daniellediazdds,30 7110 cambridge cambridgepark drive massachusetts unit,19,56,2,7,d,0,0,0
S3-913065402,Khanapur Cement Enterprises Limited,"H/no-443(b), At/p-bamani, Sangli, महाराष्ट्र",India,khanapur cement enterprises limited,h no 443 b at p bamani sangli महाराष्ट्र,india,khanapur cement enterprises,h no 443 b at p bamani sangli महाराष्ट्र,443,cement enterprises khanapur limited,443 at b bamani h no p sangli महाराष्ट्र,35,40,4,9,k,0,0,0
S3-207385893,Tirupati  Solutions,"1103. A-tower, Thane, Mumbai, MH",India,tirupati solutions,1103 a tower thane mumbai mh,india,tirupati solutions,1103 a tower thane mumbai mh,1103,solutions tirupati,1103 a mh mumbai thane tower,18,28,2,6,t,0,0,0
S3-535788654,Luckn0w Rubbre Ltd,"Door No 14 B28 Sector J, Aliganj, Lucknow, UP",India,luckn0w rubbre ltd,door no 14 b28 sector j aliganj lucknow up,india,luckn0w rubbre,door no 14 b28 sector j aliganj lucknow up,14 28,ltd luckn0w rubbre,14 aliganj b28 door j lucknow no sector up,18,42,3,9,l,0,0,0
S3-25140599,Solbelovio aka All Swastik It Private Limited,"Survey No. 284, Dantali Estate, Opp., Nordic Engineering Services Llp, Nr. Satyamev Chhavni, Kalol, Gandhi Nagar, Gujarat",India,solbelovio aka all swastik it private limited,survey no 284 dantali estate opp nordic engineering services llp nr satyamev chhavni kalol gandhi nagar gujarat,india,solbelovio aka all swastik it,survey no 284 dantali estate opp nordic engineering services llp nr satyamev chhavni kalol gandhi nagar gujarat,284,aka all it limited private solbelovio swastik,284 chhavni dantali engineering estate gandhi gujarat kalol llp nagar no nordic nr opp satyamev services survey,45,111,7,17,s,0,0,0
S3-417971037,Tax Pvt Brothers Ltd,"Bengaluru, Bangalore, H.no 78, ಕರ್ನಾಟಕ",India,tax pvt brothers ltd,bengaluru bangalore h no 78 ಕರ್ನಾಟಕ,india,tax pvt brothers,bengaluru bangalore h no 78 ಕರ್ನಾಟಕ,78,brothers ltd pvt tax,78 bangalore bengaluru h no ಕರ್ನಾಟಕ,20,35,4,6,t,0,0,0
S3-822977624,गुड टेक प्रा. लि.,"R-3/1/7/4/2 Belambe Nagar, Latur, MH",India,गुड टेक प्रा लि,r 3 1 7 4 2 belambe nagar latur mh,india,गुड टेक प्रा लि,r 3 1 7 4 2 belambe nagar latur mh,3 1 7 4 2,गुड टेक प्रा लि,1 2 3 4 7 belambe latur mh nagar r,15,34,4,10,ग,0,0,0
S3-433257242,ltd surgical physicians,"Hunter, New York, 5386 23A, <NULL>",US,ltd surgical physicians,hunter new york 5386 23a null,us,surgical physicians,hunter new york 5386 23a null,5386 23,ltd physicians surgical,23a 5386 hunter new null york,23,29,3,6,s,0,0,0
S3-761544986,Amig0 Brothers Ltd,"Blck No. 37, Gondal, Chandra Villa, Mahavir Dham Residency, Opp. New Market Y, Ard, ગુજરાત, Rajkot",India,amig0 brothers ltd,blck no 37 gondal chandra villa mahavir dham residency opp new market y ard ગુજરાત rajkot,india,amig0 brothers,blck no 37 gondal chandra villa mahavir dham residency opp new market y ard ગુજરાત rajkot,37,amig0 brothers ltd,37 ard blck chandra dham gondal mahavir market new no opp rajkot residency villa y ગુજરાત,18,89,3,16,a,0,0,0
S3-614963563,"Curtis, Milly All Próvidence","3015 Casting Street, Charlotte, North Carolina",US,curtis milly all próvidence,3015 casting street charlotte north carolina,us,curtis milly all próvidence,3015 casting street charlotte north carolina,3015,all curtis milly próvidence,3015 carolina casting charlotte north street,27,44,4,6,c,0,0,0
S3-820244811,kozhikode paper private limited,"Suite No.93, D No. 63/700, D Space, 6Th Floor, Calicut, Kozhikode, KL",India,kozhikode paper private limited,suite no 93 d no 63 700 d space 6th floor calicut kozhikode kl,india,kozhikode paper,suite no 93 d no 63 700 d space 6th floor calicut kozhikode kl,93 63 700 6,kozhikode limited paper private,63 6th 700 93 calicut d d floor kl kozhikode no no space suite,31,62,4,14,k,0,0,0
S3-403953578,Cvk Trading Limited Private,"Mumbai, Currimji Building157. Kazi Street, महाराष्ट्र",India,cvk trading limited private,mumbai currimji building157 kazi street महाराष्ट्र,india,cvk trading private,mumbai currimji building157 kazi street महाराष्ट्र,157,cvk limited private trading,building157 currimji kazi mumbai street महाराष्ट्र,27,50,4,6,c,0,0,0
S3-882737548,Bright Tattoo Corporation Service,"164 3rd Avenue, Iowa, Sioux Center",US,bright tattoo corporation service,164 3rd avenue iowa sioux center,us,bright tattoo service,164 3rd avenue iowa sioux center,164 3,bright corporation service tattoo,164 3rd avenue center iowa sioux,33,32,4,6,b,0,0,0
S3-228572394,Western Utilities Pc,"##9036 Fourth Avenue, Seattle, Washington",US,western utilities pc,9036 fourth avenue seattle washington,us,western utilities,9036 fourth avenue seattle washington,9036,pc utilities western,9036 avenue fourth seattle washington,20,37,3,5,w,0,0,0
S3-837422875,"Craig and Sauers, Group","34 Ward Street, Fitchburg, Massachusetts",US,craig and sauers group,34 ward street fitchburg massachusetts,us,craig and sauers group,34 ward street fitchburg massachusetts,34,and craig group sauers,34 fitchburg massachusetts street ward,22,38,4,5,c,0,0,0
S3-332387082,Heritage Society,"522 Liberty Hill Road, Morristown, Tennessee",US,heritage society,522 liberty hill road morristown tennessee,us,heritage society,522 liberty hill road morristown tennessee,522,heritage society,522 hill liberty morristown road tennessee,16,42,2,6,h,0,0,0
S3-535000253,Quality Cloud  Systems Inc,"Polk Ave, Franklin Quare, New York",US,quality cloud systems inc,polk ave franklin quare new york,us,quality cloud systems,polk avenue franklin quare new york,,cloud inc quality systems,avenue franklin new polk quare york,25,35,4,6,q,0,0,0
S3-863294311,Ram Limited Service,"0039 Mokama House, Kanpur, Patna, BR",India,ram limited service,0039 mokama house kanpur patna br,india,ram service,0039 mokama house kanpur patna br,0039,limited ram service,0039 br house kanpur mokama patna,19,33,3,6,r,0,0,0
S3-352808932,Shri Organo Visas,"Hospet, H.no 27, Ward No. 22 Near Vasavi Kannada School, Arvind Nagar, KA, Bellary",India,shri organo visas,hospet h no 27 ward no 22 near vasavi kannada school arvind nagar ka bellary,india,shri organo visas,hospet h no 27 ward no 22 near vasavi kannada school arvind nagar ka bellary,27 22,organo shri visas,22 27 arvind bellary h hospet ka kannada nagar near no no school vasavi ward,17,76,3,15,s,0,0,0
S3-351319461,Evernew Home Infratech Private Limited,"No ##92 C/o Badri Lal S/o Rameshwar Lal Jat Chikarda Dungla Rajasthan, Chikarda, RJ, Ajmer Region",India,evernew home infratech private limited,no 92 c o badri lal s o rameshwar lal jat chikarda dungla rajasthan chikarda rj ajmer region,india,evernew home infratech,no 92 c o badri lal s o rameshwar lal jat chikarda dungla rajasthan chikarda rj ajmer region,92,evernew home infratech limited private,92 ajmer badri c chikarda chikarda dungla jat lal lal no o o rajasthan rameshwar region rj s,38,92,5,18,e,0,0,0
S3-269580152,Margery Williams Metro Alternative Incorporated,"9591 O Leary Drive, Cincinnati, Ohio",US,margery williams metro alternative incorporated,9591 o leary drive cincinnati ohio,us,margery williams metro alternative,9591 o leary drive cincinnati ohio,9591,alternative incorporated margery metro williams,9591 cincinnati drive leary o ohio,47,34,5,6,m,0,0,0
S3-708851353,ভিশন কনস্ট্রাকশনস ইঞ্জিনিয়ারিং,"#65A Shakespeare Sarani, <NULL>, Kolkata, Howrah, WB",India,ভিশন কনস্ট্রাকশনস ইঞ্জিনিয়ারিং,65a shakespeare sarani null kolkata howrah wb,india,ভিশন কনস্ট্রাকশনস ইঞ্জিনিয়ারিং,65a shakespeare sarani null kolkata howrah wb,65,ইঞ্জিনিয়ারিং কনস্ট্রাকশনস ভিশন,65a howrah kolkata null sarani shakespeare wb,31,45,3,7,ভ,0,0,0
S3-989383398,Myers Cadenza,"2844 Pearl Street, Franklin Park, Illinois",US,myers cadenza,2844 pearl street franklin park illinois,us,myers cadenza,2844 pearl street franklin park illinois,2844,cadenza myers,2844 franklin illinois park pearl street,13,40,2,6,m,0,0,0
S3-730813330,Maa Consultants Private-Limited,"##197 01, C/o. S Rahaman, Chumanudhura, Pathar Mal, Jalpaiguri, WB",India,maa consultants private limited,197 01 c o s rahaman chumanudhura pathar mal jalpaiguri wb,india,maa consultants,197 01 c o s rahaman chumanudhura pathar mal jalpaiguri wb,197 01,consultants limited maa private,01 197 c chumanudhura jalpaiguri mal o pathar rahaman s wb,31,58,4,11,m,0,0,0
S3-463207567,Robenia Barrientos Colonial Rothschild Northside,"2928 40th St, Des Moines, Iowa",US,robenia barrientos colonial rothschild northside,2928 40th st des moines iowa,us,robenia barrientos colonial rothschild northside,2928 40th street des moines iowa,2928 40,barrientos colonial northside robenia rothschild,2928 40th des iowa moines street,48,32,5,6,r,0,0,0
S3-766044373,"Pioneer All Alternative, Partners","Fl 0, 7371 Teasdale Avenue, Missouri, Saint Louis",US,pioneer all alternative partners,fl 0 7371 teasdale avenue missouri saint louis,us,pioneer all alternative partners,fl 0 7371 teasdale avenue missouri saint louis,0 7371,all alternative partners pioneer,0 7371 avenue fl louis missouri saint teasdale,32,46,4,8,p,0,0,0
S3-789702066,Supreme Marketing Hotel Limited [Service],"463 House No 238, Jewar, Gautam Buddha Nagar, UP",India,supreme marketing hotel limited service,463 house no 238 jewar gautam buddha nagar up,india,supreme marketing hotel service,463 house no 238 jewar gautam buddha nagar up,463 238,hotel limited marketing service supreme,238 463 buddha gautam house jewar nagar no up,39,45,5,9,s,0,0,0
S3-101123606,Posey  LLC Services,"4428 Chuck Ave, Memphis, Tennessee",US,posey llc services,4428 chuck ave memphis tennessee,us,posey services,4428 chuck avenue memphis tennessee,4428,llc posey services,4428 avenue chuck memphis tennessee,18,35,3,5,p,0,0,0
S3-94727437,Mount Féllowship,"531 Steubenville Ave, null, Cambridge, Ohio",US,mount féllowship,531 steubenville ave null cambridge ohio,us,mount féllowship,531 steubenville avenue null cambridge ohio,531,féllowship mount,531 avenue cambridge null ohio steubenville,16,43,2,6,m,0,0,0
S3-147263352,Gíldevo,"B2/203, Malad Shopping Centre Ismail Baug, S.v. Road, Malad (W), Mumbai City, Mumbai, Sai Mangal C.h.s., MH",India,gíldevo,b2 203 malad shopping centre ismail baug s v road malad w mumbai city mumbai sai mangal c h s mh,india,gíldevo,b2 203 malad shopping centre ismail baug s v road malad w mumbai city mumbai sai mangal c h s mh,2 203,gíldevo,203 b2 baug c centre city h ismail malad malad mangal mh mumbai mumbai road s s sai shopping v w,7,96,1,21,g,0,0,0
S3-713297609,ace financial industries llc,"Sacramento, California, 3138 Touchman Saint",US,ace financial industries llc,sacramento california 3138 touchman saint,us,ace financial industries,sacramento california 3138 touchman saint,3138,ace financial industries llc,3138 california sacramento saint touchman,28,41,4,5,a,0,0,0
S3-624715659,AMULYA ENERGY ENERGY PUBLIC LIMITED,,India,amulya energy energy public limited,,india,amulya energy energy public,,,amulya energy energy limited public,,35,0,5,0,a,0,1,0
S3-83727805,Indian Law Chambers,"C-5 Transport Nagar, Mainpuri, UP",India,indian law chambers,c 5 transport nagar mainpuri up,india,indian law chambers,c 5 transport nagar mainpuri up,5,chambers indian law,5 c mainpuri nagar transport up,19,31,3,6,i,0,0,0
S3-634346252,Dental Cant Clinic,"2057 Lee Jackson Hwy, PO Box 4101, Staunton, Virginia",US,dental cant clinic,2057 lee jackson hwy po box 4101 staunton virginia,us,dental cant clinic,2057 lee jackson highway po box 4101 staunton virginia,2057 4101,cant clinic dental,2057 4101 box highway jackson lee po staunton virginia,18,54,3,9,d,0,0,0
S3-182699943,dermatology health group,"2734 700, Columbia City, Indiana",US,dermatology health group,2734 700 columbia city indiana,us,dermatology health group,2734 700 columbia city indiana,2734 700,dermatology group health,2734 700 city columbia indiana,24,30,3,5,d,0,0,0
S3-917660864,*** <CITY_NAME> Finance Private,"New Delhi, K-73 Connaught Circus, DL",India,city name finance private,new delhi k 73 connaught circus dl,india,city name finance private,new delhi k 73 connaught circus dl,73,city finance name private,73 circus connaught delhi dl k new,25,34,4,7,c,0,0,0
S3-834933559,Limited Chambal Computers Private,"Sklad One Building A-129a, Feroke, Kozhikode, KL",India,limited chambal computers private,sklad one building a 129a feroke kozhikode kl,india,chambal computers private,sklad one building a 129a feroke kozhikode kl,129,chambal computers limited private,129a a building feroke kl kozhikode one sklad,33,45,4,8,c,0,0,0
S3-199136519,PRIVATE NAGIYA PESTICIDES LIMITED,"Block A-##237 Bharwin Roadhoshiarpur, ਪੰਜਾਬ, Punjab, Hoshiarpur",India,private nagiya pesticides limited,block a 237 bharwin roadhoshiarpur ਪੰਜਾਬ punjab hoshiarpur,india,private nagiya pesticides,block a 237 bharwin roadhoshiarpur ਪੰਜਾਬ punjab hoshiarpur,237,limited nagiya pesticides private,237 a bharwin block hoshiarpur punjab roadhoshiarpur ਪੰਜਾਬ,33,58,4,8,p,0,0,0
S3-686475557,Afftrlink Son,"88, D.k. Industrial Estate, Ambavpura Road, Bileshvarpura, Kalol, Gandhinagar, Gandhi Nagar, ગુજરાત",India,afftrlink son,88 d k industrial estate ambavpura road bileshvarpura kalol gandhinagar gandhi nagar ગુજરાત,india,afftrlink son,88 d k industrial estate ambavpura road bileshvarpura kalol gandhinagar gandhi nagar ગુજરાત,88,afftrlink son,88 ambavpura bileshvarpura d estate gandhi gandhinagar industrial k kalol nagar road ગુજરાત,13,91,2,13,a,0,0,0
S3-231038225,Lee Global Transport,"945 Sandy Hook Rd, Shawboro, North Carolina",US,lee global transport,945 sandy hook rd shawboro north carolina,us,lee global transport,945 sandy hook road shawboro north carolina,945,global lee transport,945 carolina hook north road sandy shawboro,20,43,3,7,l,0,0,0
S3-348175421,Turner Bay Security L.L.C. | www.turnerbay.c0m,"445 Cliff View Dr, Galena, Ohio",US,turner bay security l l c www turnerbay c0m,445 cliff view dr galena ohio,us,turner bay security l l c www turnerbay c0m,445 cliff view drive galena ohio,445,bay c c0m l l security turner turnerbay www,445 cliff drive galena ohio view,43,32,9,6,t,0,0,0
S3-186876150,summit llc,"38 Wayne St, Phelps, New York",US,summit llc,38 wayne st phelps new york,us,summit,38 wayne street phelps new york,38,llc summit,38 new phelps street wayne york,10,31,2,6,s,0,0,0
S3-775185747,C0RNERSTONE PRIME PAYMENT,"155. Turtle Creek Drive, Longview, Texas",US,c0rnerstone prime payment,155 turtle creek drive longview texas,us,c0rnerstone prime payment,155 turtle creek drive longview texas,155,c0rnerstone payment prime,155 creek drive longview texas turtle,25,37,3,6,c,0,0,0
S3-180670742,Peix Ltd Services,"81 Condon Ave, Unit Apartment 2, Buffalo, New York",US,peix ltd services,81 condon ave unit apartment 2 buffalo new york,us,peix services,81 condon avenue unit apartment 2 buffalo new york,81 2,ltd peix services,2 81 apartment avenue buffalo condon new unit york,17,50,3,9,p,0,0,0
S3-339376325,gesaexscuti.com,"1307 Mcdearman Ave, Rocky Mount, North Carolina",US,gesaexscuti com,1307 mcdearman ave rocky mount north carolina,us,gesaexscuti com,1307 mcdearman avenue rocky mount north carolina,1307,com gesaexscuti,1307 avenue carolina mcdearman mount north rocky,15,48,2,7,g,0,0,0
S3-507389276,technologiesprivate.com,"395, N/A, Bijnor, Bijnore, UP",India,technologiesprivate com,395 n a bijnor bijnore up,india,technologiesprivate com,395 n a bijnor bijnore up,395,com technologiesprivate,395 a bijnor bijnore n up,23,25,2,6,t,0,0,0
S3-329064614,Company Shree Woollens,"Thane, MH, Thane, H.no 736 Ft No.505 M Bldg",India,company shree woollens,thane mh thane h no 736 ft no 505 m bldg,india,shree woollens,thane mh thane h no 736 ft no 505 m bldg,736 505,company shree woollens,505 736 bldg ft h m mh no no thane thane,22,40,3,11,s,0,0,0
S3-453198772,Chiropractic Rocky Care Associates [Corp],"22988 Sunrise Rd, Congress, Arizona",US,chiropractic rocky care associates corp,22988 sunrise rd congress arizona,us,chiropractic rocky care associates,22988 sunrise road congress arizona,22988,associates care chiropractic corp rocky,22988 arizona congress road sunrise,39,35,5,5,c,0,0,0
S3-744319165,182 Commerce  Properties Group,"809 Trotters Rdg, Eagan, Minnesota",US,182 commerce properties group,809 trotters rdg eagan minnesota,us,182 commerce properties group,809 trotters rdg eagan minnesota,809,182 commerce group properties,809 eagan minnesota rdg trotters,29,32,4,5,1,0,0,0
S3-440376313,ଶକ୍ତି ଏଷ୍ଟେଟ୍ ପ୍ରାଇଭେଟ୍ ଲିମିଟେଡ୍,"At/po : Vedvyas Chowk, Sundargarh, Rourkela, ଓଡ଼ିଶା",India,ଶକ୍ତି ଏଷ୍ଟେଟ୍ ପ୍ରାଇଭେଟ୍ ଲିମିଟେଡ୍,at po vedvyas chowk sundargarh rourkela ଓଡ଼ିଶା,india,ଶକ୍ତି ଏଷ୍ଟେଟ୍ ପ୍ରାଇଭେଟ୍ ଲିମିଟେଡ୍,at po vedvyas chowk sundargarh rourkela ଓଡ଼ିଶା,,ଏଷ୍ଟେଟ୍ ପ୍ରାଇଭେଟ୍ ଲିମିଟେଡ୍ ଶକ୍ତି,at chowk po rourkela sundargarh vedvyas ଓଡ଼ିଶା,32,46,4,7,ଶ,0,0,0
S3-992272382,PQ Systems Private,"21 Yamgarni Tal Chikodipune-bangalore Highway Dist Belgaum, Belagavi, KA",India,pq systems private,21 yamgarni tal chikodipune bangalore highway dist belgaum belagavi ka,india,pq systems private,21 yamgarni tal chikodipune bangalore highway dist belgaum belagavi ka,21,pq private systems,21 bangalore belagavi belgaum chikodipune dist highway ka tal yamgarni,18,70,3,10,p,0,0,0
S3-722070953,LW-Drilling Corp,"1102- Huntington Park Dr, Morrisville, North Carolina",US,lw drilling corp,1102 huntington park dr morrisville north carolina,us,lw drilling,1102 huntington park drive morrisville north carolina,1102,corp drilling lw,1102 carolina drive huntington morrisville north park,16,53,3,7,l,0,0,0
S3-550274069,Ahmedabad Suppliers Private Limited,"H.no 67 209, Sukh Aprt.office, Opp.ankur School, Opp.dipti Petrol Pump, Fatehpura, Paldi, Gandhinagar, Ahmedabad, GJ",India,ahmedabad suppliers private limited,h no 67 209 sukh aprt office opp ankur school opp dipti petrol pump fatehpura paldi gandhinagar ahmedabad gj,india,ahmedabad suppliers,h no 67 209 sukh aprt office opp ankur school opp dipti petrol pump fatehpura paldi gandhinagar ahmedabad gj,67 209,ahmedabad limited private suppliers,209 67 ahmedabad ankur aprt dipti fatehpura gandhinagar gj h no office opp opp paldi petrol pump school sukh,35,108,4,19,a,0,0,0
S3-466433338,Goa Welfare Society Pvt Ltd,"Plot No.5a/10-12/2, Hyderabad, Andhra Pradesh",India,goa welfare society pvt ltd,plot no 5a 10 12 2 hyderabad andhra pradesh,india,goa welfare society,plot no 5a 10 12 2 hyderabad andhra pradesh,5 10 12 2,goa ltd pvt society welfare,10 12 2 5a andhra hyderabad no plot pradesh,27,43,5,9,g,0,0,0
S3-891102731,Topaz Topaz Development (Ccace),"No.786/1, Sree Srees, Avinashi Road, Coimbatore, TN",India,topaz topaz development ccace,no 786 1 sree srees avinashi road coimbatore tn,india,topaz topaz development ccace,no 786 1 sree srees avinashi road coimbatore tn,786 1,ccace development topaz topaz,1 786 avinashi coimbatore no road sree srees tn,29,47,4,9,t,0,0,0
S3-58091154,Abhinav Mining,"Hn 61 D-153 Second Floor Pushpanjali Enclave Pitampura, North West, Delhi, दिल्ली",India,abhinav mining,hn 61 d 153 second floor pushpanjali enclave pitampura north west delhi दिल्ली,india,abhinav mining,hn 61 d 153 second floor pushpanjali enclave pitampura north west delhi दिल्ली,61 153,abhinav mining,153 61 d delhi enclave floor hn north pitampura pushpanjali second west दिल्ली,14,78,2,13,a,0,0,0
S3-794370641,Maris Gomez,"Exchange St, Winchester CITY, Illinois",US,maris gomez,exchange st winchester city illinois,us,maris gomez,exchange street winchester city illinois,,gomez maris,city exchange illinois street winchester,11,40,2,5,m,0,0,0
