entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S2-729345807,Dee's Gldf Marketing (Inc),"451 SEBEC LAKE RD, WILLIMANTIC, ME",US,dee s gldf marketing inc,451 sebec lake rd willimantic me,us,dee s gldf marketing,451 sebec lake road willimantic me,451,dee gldf inc marketing s,451 lake me road sebec willimantic,24,34,5,6,d,0,0,0
S2-287588845,A Dynamic Technologies LP,,US,a dynamic technologies lp,,us,a dynamic technologies,,,a dynamic lp technologies,,25,0,4,0,a,0,1,0
S2-822482083,UNITED DEVELOPERS PVT  LTD,"402-, VINAY BHAVAN CHS LTD, CTS NO. 195/142 90 FT ROAD, ICICI BANK BLDG., OPP. LEVENDER BOUGH, GHATKOPAR EAST, MUMBAI, Maharashtra",India,united developers pvt ltd,402 vinay bhavan chs ltd cts no 195 142 90 ft road icici bank bldg opp levender bough ghatkopar east mumbai maharashtra,india,united developers,402 vinay bhavan chs ltd cts no 195 142 90 ft road icici bank bldg opp levender bough ghatkopar east mumbai maharashtra,402 195 142 90,developers ltd pvt united,142 195 402 90 bank bhavan bldg bough chs cts east ft ghatkopar icici levender ltd maharashtra mumbai no opp road vinay,25,119,4,22,u,0,0,0
S2-319667672,PROPERTIES RAJDARBAR  PROPERTIES,"DOOR NO 409 C/O - ANUPAMA KUMARI, BAHADURPUR HOUSING COLONY, AGAMKUAN, Bihar",India,properties rajdarbar properties,door no 409 c o anupama kumari bahadurpur housing colony agamkuan bihar,india,properties rajdarbar properties,door no 409 c o anupama kumari bahadurpur housing colony agamkuan bihar,409,properties properties rajdarbar,409 agamkuan anupama bahadurpur bihar c colony door housing kumari no o,31,71,3,12,p,0,0,0
S2-731682240,SOUTHERN SOUTHERN ERPOBCTS LIMITED,"51/150-38-10 NGO COLONY, RAYACHOTI, N/A, ఆంధ్రప్రదేశ్",India,southern southern erpobcts limited,51 150 38 10 ngo colony rayachoti n a ఆంధ్రప్రదేశ్,india,southern southern erpobcts,51 150 38 10 ngo colony rayachoti n a ఆంధ్రప్రదేశ్,51 150 38 10,erpobcts limited southern southern,10 150 38 51 a colony n ngo rayachoti ఆంధ్రప్రదేశ్,34,50,4,10,s,0,0,0
S2-250915022,"Prairie Society II, Co","1840 BERRA BOULEVARD, TOOELE, UT",US,prairie society ii co,1840 berra boulevard tooele ut,us,prairie society ii,1840 berra boulevard tooele ut,1840,co ii prairie society,1840 berra boulevard tooele ut,21,30,4,5,p,0,0,0
S2-213470723,Flanagan & Hernandez Opendoor Valley LLC,"84 BLUEBIRD LANE, null, NAPERVILLE, IL",US,flanagan and hernandez opendoor valley llc,84 bluebird lane null naperville il,us,flanagan and hernandez opendoor valley,84 bluebird lane null naperville il,84,and flanagan hernandez llc opendoor valley,84 bluebird il lane naperville null,42,35,6,6,f,0,0,0
S2-619664055,Sai Constructions,"MODULE- 24, PHASE- II BUILDING, 2ND FLOOR, WEBEL IT PARK, PARIBAHAN NAGAR, MATIGARA, DARJEELING, West Bengal",India,sai constructions,module 24 phase ii building 2nd floor webel it park paribahan nagar matigara darjeeling west bengal,india,sai constructions,module 24 phase ii building 2nd floor webel it park paribahan nagar matigara darjeeling west bengal,24 2,constructions sai,24 2nd bengal building darjeeling floor ii it matigara module nagar paribahan park phase webel west,17,99,2,16,s,0,0,0
S2-74052072,Infra Ranger Consulting-Corp,"AVENUE PLAZA, FIRST FLOOR, SURVEY NUMBER 59/1B/1, MORE VASTI, MANJARI BK (N.V.), HAVELI, HAVELI, Maharashtra",India,infra ranger consulting corp,avenue plaza first floor survey number 59 1b 1 more vasti manjari bk n v haveli haveli maharashtra,india,infra ranger consulting,avenue plaza first floor survey number 59 1b 1 more vasti manjari bk n v haveli haveli maharashtra,59 1 1,consulting corp infra ranger,1 1b 59 avenue bk first floor haveli haveli maharashtra manjari more n number plaza survey v vasti,28,98,4,18,i,0,0,0
S2-254663123,Shoshanna's Gulf Pub Co,"85211 67ND ST, CITY OF KENOSHA, WI",US,shoshanna s gulf pub co,85211 67nd st city of kenosha wi,us,shoshanna s gulf pub,85211 67nd street city of kenosha wi,85211 67,co gulf pub s shoshanna,67nd 85211 city kenosha of street wi,23,36,5,7,s,0,0,0
S2-981635800,Group Harbor Bleichroeder,"1086 DOOMS CHAPEL ROAD, SYMSONIA, KY",US,group harbor bleichroeder,1086 dooms chapel road symsonia ky,us,group harbor bleichroeder,1086 dooms chapel road symsonia ky,1086,bleichroeder group harbor,1086 chapel dooms ky road symsonia,25,34,3,6,g,0,0,0
S2-596515519,"Drucill Dix, DPM LLC","03536 BEND OF IVY ROAD, MARSHALL, NC",US,drucill dix dpm llc,03536 bend of ivy road marshall nc,us,drucill dix dpm,03536 bend of ivy road marshall nc,03536,dix dpm drucill llc,03536 bend ivy marshall nc of road,19,34,4,7,d,0,0,0
S2-202135780,IRITA TIPPETTS SCIENCES LLC,"5249-A HUGH WOODARD RD, SPRINGFIELD, TN",US,irita tippetts sciences llc,5249 a hugh woodard rd springfield tn,us,irita tippetts sciences,5249 a hugh woodard road springfield tn,5249,irita llc sciences tippetts,5249 a hugh road springfield tn woodard,27,39,4,7,i,0,0,0
S2-863198881,Knight Coastal Digitalbridge LLC,"OPELIKA, 706 LAKE CONDY RD, AL",US,knight coastal digitalbridge llc,opelika 706 lake condy rd al,us,knight coastal digitalbridge,opelika 706 lake condy road al,706,coastal digitalbridge knight llc,706 al condy lake opelika road,32,30,4,6,k,0,0,0
S2-53619573,... Harish lnfratech Private Limited Center,"C/O ARMAN KHAN, PATNA, Bihar",India,harish lnfratech private limited center,c o arman khan patna bihar,india,harish lnfratech center,c o arman khan patna bihar,,center harish limited lnfratech private,arman bihar c khan o patna,39,26,5,6,h,0,0,0
S2-878768582,[GENERATION] PRAIRIE CAMPOS,"526 STONE LAKE DRIVE, AUGUSTA, KS",US,generation prairie campos,526 stone lake drive augusta ks,us,generation prairie campos,526 stone lake drive augusta ks,526,campos generation prairie,526 augusta drive ks lake stone,25,31,3,6,g,0,0,0
S2-67633039,"United First Pono, Corp","00162 BRITTANY DRIVE, WESTMINSTER, SC",US,united first pono corp,00162 brittany drive westminster sc,us,united first pono,00162 brittany drive westminster sc,00162,corp first pono united,00162 brittany drive sc westminster,22,35,4,5,u,0,0,0
S2-726109238,सुपर कंसल्टेंट्स प्राइवेट लिमिटेड,"C/O GURMEET SINGH, DHAULPUR, DHOLPUR, राजस्थान",India,सुपर कंसल्टेंट्स प्राइवेट लिमिटेड,c o gurmeet singh dhaulpur dholpur राजस्थान,india,सुपर कंसल्टेंट्स प्राइवेट लिमिटेड,c o gurmeet singh dhaulpur dholpur राजस्थान,,कंसल्टेंट्स प्राइवेट लिमिटेड सुपर,c dhaulpur dholpur gurmeet o singh राजस्थान,33,43,4,7,स,0,0,0
S2-182145854,Unified Tower Coastal Inc,"46 BETH LANE, HYDEN, KY",US,unified tower coastal inc,46 beth lane hyden ky,us,unified tower coastal,46 beth lane hyden ky,46,coastal inc tower unified,46 beth hyden ky lane,25,21,4,5,u,0,0,0
S2-610173207,ENJAY EDUCOM PRIVATE LIMITED,"TAKDAH CANTONMENT P.O. - TAKDAH CANTONMENT, DARJEELING, West Bengal",India,enjay educom private limited,takdah cantonment p o takdah cantonment darjeeling west bengal,india,enjay educom,takdah cantonment p o takdah cantonment darjeeling west bengal,,educom enjay limited private,bengal cantonment cantonment darjeeling o p takdah takdah west,28,62,4,9,e,0,0,0
S2-710539502,DE Constech Pvt,"F/#14, PRAYAS CHS LTD, S N DUBE ROAD, NEAR HANUMAN MANDIR, GAWADE NAGAR, DAHISAR EAST, DAHISAR EAST, महाराष्ट्र",India,de constech pvt,f 14 prayas chs ltd s n dube road near hanuman mandir gawade nagar dahisar east dahisar east महाराष्ट्र,india,de constech pvt,f 14 prayas chs ltd s n dube road near hanuman mandir gawade nagar dahisar east dahisar east महाराष्ट्र,14,constech de pvt,14 chs dahisar dahisar dube east east f gawade hanuman ltd mandir n nagar near prayas road s महाराष्ट्र,15,103,3,19,d,0,0,0
S2-465052945,VAAYUANSH FOOD CORP,"OFF S V ROAD, BANDRA(W) NR BAIDRA TELEPHONE EXCHANGE, MUMBAI, Maharashtra",India,vaayuansh food corp,off s v road bandra w nr baidra telephone exchange mumbai maharashtra,india,vaayuansh food,off s v road bandra w nr baidra telephone exchange mumbai maharashtra,,corp food vaayuansh,baidra bandra exchange maharashtra mumbai nr off road s telephone v w,19,69,3,12,v,0,0,0
S2-359710026,ALLIED FINANCIAL ENTERPRISES LLC,"1640 ARIZONA AVENUE, YMA, AZ",US,allied financial enterprises llc,1640 arizona avenue yma az,us,allied financial enterprises,1640 arizona avenue yma az,1640,allied enterprises financial llc,1640 arizona avenue az yma,32,26,4,5,a,0,0,0
S2-41986027,Gorr Resolution,,US,gorr resolution,,us,gorr resolution,,,gorr resolution,,15,0,2,0,g,0,1,0
S2-939739824,SELECT WEALTH NETWORKS (INC),"2213 MENTOR RD, null, LOUISVILLE, TN",US,select wealth networks inc,2213 mentor rd null louisville tn,us,select wealth networks,2213 mentor road null louisville tn,2213,inc networks select wealth,2213 louisville mentor null road tn,26,35,4,6,s,0,0,0
S2-683120884,Chiropractic Clinic of Míltona Uptown Inc.,"4811 WILLOW ROAD, MILTONA, MN",US,chiropractic clinic of míltona uptown inc,4811 willow road miltona mn,us,chiropractic clinic of míltona uptown,4811 willow road miltona mn,4811,chiropractic clinic inc míltona of uptown,4811 miltona mn road willow,41,27,6,5,c,0,0,0
S2-180641337,Kahn Preferred Krakacquisition,"SYLVAN DRIVE, ANTIOCH, IL",US,kahn preferred krakacquisition,sylvan drive antioch il,us,kahn preferred krakacquisition,sylvan drive antioch il,,kahn krakacquisition preferred,antioch drive il sylvan,30,23,3,4,k,0,0,0
S2-840868162,डायनामिक मार्केटिंग प्रोविजन,"70 S.K. SAXENA S/O SRI B.D., SAXENA R/O CIRECULAR ROAD, HARDOI, उत्तर प्रदेश",India,डायनामिक मार्केटिंग प्रोविजन,70 s k saxena s o sri b d saxena r o cirecular road hardoi उत्तर प्रदेश,india,डायनामिक मार्केटिंग प्रोविजन,70 s k saxena s o sri b d saxena r o cirecular road hardoi उत्तर प्रदेश,70,डायनामिक प्रोविजन मार्केटिंग,70 b cirecular d hardoi k o o r road s s saxena saxena sri उत्तर प्रदेश,28,71,3,17,ड,0,0,0
S2-810500558,kingcustomdesign.com,"ORANGE, TX, 16144 FARM TO MARKET 1442",US,kingcustomdesign com,orange tx 16144 farm to market 1442,us,kingcustomdesign com,orange tx 16144 farm to market 1442,16144 1442,com kingcustomdesign,1442 16144 farm market orange to tx,20,35,2,7,k,0,0,0
S2-743493687,Sage Cáscade Nmp,"VA, COLONIL HEIGHTS, 00300 NEWCASTLE DR",US,sage cáscade nmp,va colonil heights 00300 newcastle dr,us,sage cáscade nmp,va colonil heights 00300 newcastle drive,00300,cáscade nmp sage,00300 colonil drive heights newcastle va,16,40,3,6,s,0,0,0
S2-387222645,Cole Fisheries West  LLC,"1114 Dunstan Rd, PASADENA, TX",US,cole fisheries west llc,1114 dunstan rd pasadena tx,us,cole fisheries west,1114 dunstan road pasadena tx,1114,cole fisheries llc west,1114 dunstan pasadena road tx,23,29,4,5,c,0,0,0
S2-178777487,Eye Care,"04 HILLTOP ROAD, DE, WILMINGTON",US,eye care,04 hilltop road de wilmington,us,eye care,04 hilltop road de wilmington,04,care eye,04 de hilltop road wilmington,8,29,2,5,e,0,0,0
S2-438299704,Geclarum Preferred Kpet,"OH, COLUMBUS, 2315 MALIN PL",US,geclarum preferred kpet,oh columbus 2315 malin pl,us,geclarum preferred kpet,oh columbus 2315 malin pl,2315,geclarum kpet preferred,2315 columbus malin oh pl,23,25,3,5,g,0,0,0
S2-567819618,"Head Harmony, Supreme LLC","01434 72RD PLACE, CHICAGO, IL",US,head harmony supreme llc,01434 72rd place chicago il,us,head harmony supreme,01434 72rd place chicago il,01434 72,harmony head llc supreme,01434 72rd chicago il place,24,27,4,5,h,0,0,0
S2-199348255,Happy Tattoo North,"36582 SPINDRIFT DRIVE, OH, EASTLAKE",US,happy tattoo north,36582 spindrift drive oh eastlake,us,happy tattoo north,36582 spindrift drive oh eastlake,36582,happy north tattoo,36582 drive eastlake oh spindrift,18,33,3,5,h,0,0,0
S2-461664377,Mutual-Retail Systems Corp,,US,mutual retail systems corp,,us,mutual retail systems,,,corp mutual retail systems,,26,0,4,0,m,0,1,0
S2-765966940,Starwise Gsnatewya LLP,"DOOR NO 137 8, NIZAMUDDIN EAST, Delhi",India,starwise gsnatewya llp,door no 137 8 nizamuddin east delhi,india,starwise gsnatewya,door no 137 8 nizamuddin east delhi,137 8,gsnatewya llp starwise,137 8 delhi door east nizamuddin no,22,35,3,7,s,0,0,0
S2-387930936,Quality Infrastructure Corporation,"HOLLY CIR, INDIANAPOLIS, IN",US,quality infrastructure corporation,holly cir indianapolis in,us,quality infrastructure,holly cir indianapolis in,,corporation infrastructure quality,cir holly in indianapolis,34,25,3,4,q,0,0,0
S2-728566332,VALLEY GÚILD LTD,"2300-D OLD COURTHOUSE DRIVE, GREENVILLE, NC",US,valley gúild ltd,2300 d old courthouse drive greenville nc,us,valley gúild,2300 d old courthouse drive greenville nc,2300,gúild ltd valley,2300 courthouse d drive greenville nc old,16,41,3,7,v,0,0,0
S2-535009147,शक्ति बिल्डर्स प्राइवेट लिमिटेड,"305 PRAKASH CHAMBER6 N S MARG DARYAGANJ, CENTRAL DELHI, NEW DELHI, दिल्ली",India,शक्ति बिल्डर्स प्राइवेट लिमिटेड,305 prakash chamber6 n s marg daryaganj central delhi new delhi दिल्ली,india,शक्ति बिल्डर्स प्राइवेट लिमिटेड,305 prakash chamber6 n s marg daryaganj central delhi new delhi दिल्ली,305 6,प्राइवेट बिल्डर्स लिमिटेड शक्ति,305 central chamber6 daryaganj delhi delhi marg n new prakash s दिल्ली,31,70,4,12,श,0,0,0
S2-417277947,Esar & Partners Group,"NO. 536 107, VARDHMAN SHOPPING COMPLEX ROHIT KUNJ, PITAM PURA, Delhi",India,esar and partners group,no 536 107 vardhman shopping complex rohit kunj pitam pura delhi,india,esar and partners group,no 536 107 vardhman shopping complex rohit kunj pitam pura delhi,536 107,and esar group partners,107 536 complex delhi kunj no pitam pura rohit shopping vardhman,23,64,4,11,e,0,0,0
S2-106812665,mspub.com,"5158 JONES ST, OMAHA, NE",US,mspub com,5158 jones st omaha ne,us,mspub com,5158 jones street omaha ne,5158,com mspub,5158 jones ne omaha street,9,26,2,5,m,0,0,0
S2-487925537,RED CLEANING SERVICE PC,"240 FRANKLIN AVENE, MOUNT VERNON, NY",US,red cleaning service pc,240 franklin avene mount vernon ny,us,red cleaning service,240 franklin avene mount vernon ny,240,cleaning pc red service,240 avene franklin mount ny vernon,23,34,4,6,r,0,0,0
S2-892378445,"Ruthie Gaskins, Ésq. PLLC","109 BARRINGTN PL, MORTON, IL",US,ruthie gaskins ésq pllc,109 barringtn pl morton il,us,ruthie gaskins ésq pllc,109 barringtn pl morton il,109,gaskins pllc ruthie ésq,109 barringtn il morton pl,23,26,4,5,r,0,0,0
S2-504977086,BEATRIZ DIAL UNIFIED PRINCIPAL CORP,"354 NIEDERWERFER RD, S. WINDSOR, CT",US,beatriz dial unified principal corp,354 niederwerfer rd s windsor ct,us,beatriz dial unified principal,354 niederwerfer road s windsor ct,354,beatriz corp dial principal unified,354 ct niederwerfer road s windsor,35,34,5,6,b,0,0,0
S2-542732821,apexcrest.com,"6411 33RD STREET, WASHINGTON, DC",US,apexcrest com,6411 33rd street washington dc,us,apexcrest com,6411 33rd street washington dc,6411 33,apexcrest com,33rd 6411 dc street washington,13,30,2,5,a,0,0,0
S2-167426364,Private Karol Bagh Buildtech Limited,"#13A/47, W.E.A, SECOND FLOOR, KAROL BAGH, CENTRAL DELHI, Delhi",India,private karol bagh buildtech limited,13a 47 w e a second floor karol bagh central delhi delhi,india,private karol bagh buildtech,13a 47 w e a second floor karol bagh central delhi delhi,13 47,bagh buildtech karol limited private,13a 47 a bagh central delhi delhi e floor karol second w,36,56,5,12,p,0,0,0
S2-741811666,RAVIAKSH RESEARCH PFIVREA LIMITED,"PLOT NO. 9/47, KIRTI NAGAR INDUSTRIAL AREA, NEW DELHI, NEW DELHI, दिल्ली",India,raviaksh research pfivrea limited,plot no 9 47 kirti nagar industrial area new delhi new delhi दिल्ली,india,raviaksh research pfivrea,plot no 9 47 kirti nagar industrial area new delhi new delhi दिल्ली,9 47,limited pfivrea raviaksh research,47 9 area delhi delhi industrial kirti nagar new new no plot दिल्ली,33,67,4,13,r,0,0,0
S2-851968861,Jaxyuma,"MATTAPOISETT, 26 R PINE ISLAND RD, MA",US,jaxyuma,mattapoisett 26 r pine island rd ma,us,jaxyuma,mattapoisett 26 r pine island road ma,26,jaxyuma,26 island ma mattapoisett pine r road,7,37,1,7,j,0,0,0
S2-371549760,SURYA MARKETING  PRIVATE LIMITED,"HOLI CHOWK, BAUND KHURD, BAUND, हरियाणा",India,surya marketing private limited,holi chowk baund khurd baund हरियाणा,india,surya marketing,holi chowk baund khurd baund हरियाणा,,limited marketing private surya,baund baund chowk holi khurd हरियाणा,31,36,4,6,s,0,0,0
S2-938743845,PG Capitla Transportation,"CLAYTON, NC, 33 ONYX COURT",US,pg capitla transportation,clayton nc 33 onyx court,us,pg capitla transportation,clayton nc 33 onyx court,33,capitla pg transportation,33 clayton court nc onyx,25,24,3,5,p,0,0,0
S2-976732784,TKV AMTOBOTIE,"682 94TH STREET, OCEAN CITY, MD",US,tkv amtobotie,682 94th street ocean city md,us,tkv amtobotie,682 94th street ocean city md,682 94,amtobotie tkv,682 94th city md ocean street,13,29,2,6,t,0,0,0
S2-961093381,ONCOLOGY METRO MEDICINE-LLC MEDICINE-LLC,"MO, IMPERIAL, 101 SECKMAN SPRING CIRCLE",US,oncology metro medicine llc medicine llc,mo imperial 101 seckman spring circle,us,oncology metro medicine medicine,mo imperial 101 seckman spring circle,101,llc llc medicine medicine metro oncology,101 circle imperial mo seckman spring,40,37,6,6,o,0,0,0
S2-171593739,PLATINUM UNIFNED  OIL HOLDINGS,"2308 77TH ST, MUSKOGEE, OK",US,platinum unifned oil holdings,2308 77th st muskogee ok,us,platinum unifned oil holdings,2308 77th street muskogee ok,2308 77,holdings oil platinum unifned,2308 77th muskogee ok street,29,28,4,5,p,0,0,0
S2-654636304,6REAT  EMPIRE RED,"409 GRAYSIDE AVE, CITY OF MAUSTON, WI",US,6reat empire red,409 grayside ave city of mauston wi,us,6reat empire red,409 grayside avenue city of mauston wi,409,6reat empire red,409 avenue city grayside mauston of wi,16,38,3,7,6,0,0,0
S2-6412284,Duthie Chase LLC,"9268 TANEY ROAD, MANASSAS CITY, VA",US,duthie chase llc,9268 taney road manassas city va,us,duthie chase,9268 taney road manassas city va,9268,chase duthie llc,9268 city manassas road taney va,16,32,3,6,d,0,0,0
S2-803343298,LLC Neala's Services Security Atlantic,"69C BILLINGS STREET, QUINNCY, MA",US,llc neala s services security atlantic,69c billings street quinncy ma,us,neala s services security atlantic,69c billings street quinncy ma,69,atlantic llc neala s security services,69c billings ma quinncy street,38,30,6,5,n,0,0,0
S2-710471913,"Florry D Christians, MD","124 ELMWOOD HILL ROAD, PUTNAM, CT",US,florry d christians md,124 elmwood hill road putnam ct,us,florry d christians md,124 elmwood hill road putnam ct,124,christians d florry md,124 ct elmwood hill putnam road,22,31,4,6,f,0,0,0
S2-974807079,NAVJYOTIBROTHERS.COM,"PLOT 380 S. NO. 53/2/1 NETAJI NAGAR PU PIMPLE GURAV, PUNE, Maharashtra",India,navjyotibrothers com,plot 380 s no 53 2 1 netaji nagar pu pimple gurav pune maharashtra,india,navjyotibrothers com,plot 380 s no 53 2 1 netaji nagar pu pimple gurav pune maharashtra,380 53 2 1,com navjyotibrothers,1 2 380 53 gurav maharashtra nagar netaji no pimple plot pu pune s,20,66,2,14,n,0,0,0
S2-912228916,SHREE SANGH COMPANY,"NO. 632 12-1-1119/24, INDIRA NAGAR LALLAGUDA, SECUNDERABAD, తెలంగాణ",India,shree sangh company,no 632 12 1 1119 24 indira nagar lallaguda secunderabad తెలంగాణ,india,shree sangh,no 632 12 1 1119 24 indira nagar lallaguda secunderabad తెలంగాణ,632 12 1 1119 24,company sangh shree,1 1119 12 24 632 indira lallaguda nagar no secunderabad తెలంగాణ,19,63,3,11,s,0,0,0
S2-780354672,Cornerstone Fox,"391 SCHOOL STREET, PEMBROKE, MA",US,cornerstone fox,391 school street pembroke ma,us,cornerstone fox,391 school street pembroke ma,391,cornerstone fox,391 ma pembroke school street,15,29,2,5,c,0,0,0
S2-529318908,GALAXY INTERNATIONAL PRIVATE,"FLAT NO: 301 PLOT NO: 257, SY NO.56 BAGHAMEERI, BALANAGAR, Telangana",India,galaxy international private,flat no 301 plot no 257 sy no 56 baghameeri balanagar telangana,india,galaxy international private,flat no 301 plot no 257 sy no 56 baghameeri balanagar telangana,301 257 56,galaxy international private,257 301 56 baghameeri balanagar flat no no no plot sy telangana,28,63,3,12,g,0,0,0
S2-795261579,Dani Tex  Limited,"#502, 5TH FLOOR, 57 GULBARGA BUILDING, A U MEMON STREET, CHUNABHATTI MASJID, MEMONWADA, MANDVI, MUMBAI, Maharashtra",India,dani tex limited,502 5th floor 57 gulbarga building a u memon street chunabhatti masjid memonwada mandvi mumbai maharashtra,india,dani tex,502 5th floor 57 gulbarga building a u memon street chunabhatti masjid memonwada mandvi mumbai maharashtra,502 5 57,dani limited tex,502 57 5th a building chunabhatti floor gulbarga maharashtra mandvi masjid memon memonwada mumbai street u,16,106,3,16,d,0,0,0
S2-86043592,Imminent Senior  LLP,"UNIT NO B-2902/12, KOHINOOR SQUARE, CENTRAL COMERCIAL TOWER, N C KELKAR MARG, OPPOSITE SHIVSENA BHAVAN, RAM GANESH GADKARI CHOWK, DADAR -WEST, MUMBAI, Maharashtra",India,imminent senior llp,unit no b 2902 12 kohinoor square central comercial tower n c kelkar marg opposite shivsena bhavan ram ganesh gadkari chowk dadar west mumbai maharashtra,india,imminent senior,unit no b 2902 12 kohinoor square central comercial tower n c kelkar marg opposite shivsena bhavan ram ganesh gadkari chowk dadar west mumbai maharashtra,2902 12,imminent llp senior,12 2902 b bhavan c central chowk comercial dadar gadkari ganesh kelkar kohinoor maharashtra marg mumbai n no opposite ram shivsena square tower unit west,19,153,3,25,i,0,0,0
S2-785643946,Southern Travel,"IL, NAPERVILLE, 507 CHAMBERLAIN LANE",US,southern travel,il naperville 507 chamberlain lane,us,southern travel,il naperville 507 chamberlain lane,507,southern travel,507 chamberlain il lane naperville,15,34,2,5,s,0,0,0
S2-101325335,Dkr Granites (India) Holdings Private Limited,"#9 KKMP BUILDING, GROUND FLOOR, 16-A MILLER ROAD VASANTH NAGAR BANGALORE, ಕರ್ನಾಟಕ",India,dkr granites india holdings private limited,9 kkmp building ground floor 16 a miller road vasanth nagar bangalore ಕರ್ನಾಟಕ,india,dkr granites india holdings,9 kkmp building ground floor 16 a miller road vasanth nagar bangalore ಕರ್ನಾಟಕ,9 16,dkr granites holdings india limited private,16 9 a bangalore building floor ground kkmp miller nagar road vasanth ಕರ್ನಾಟಕ,43,77,6,13,d,0,0,0
S2-862571135,Family Health Inc Trust,"212, CLACKAMAS, OR",US,family health inc trust,212 clackamas or,us,family health trust,212 clackamas or,212,family health inc trust,212 clackamas or,23,16,4,3,f,0,0,0
S2-462526248,SCHOLARSHIP CENTER,"1073 CLYMERS CREEK RD, HAMLIN, WV",US,scholarship center,1073 clymers creek rd hamlin wv,us,scholarship center,1073 clymers creek road hamlin wv,1073,center scholarship,1073 clymers creek hamlin road wv,18,33,2,6,s,0,0,0
S2-252697289,"Getty Citigroup,","215 HALES ROAD, JONESBOROUGH, TN",US,getty citigroup,215 hales road jonesborough tn,us,getty citigroup,215 hales road jonesborough tn,215,citigroup getty,215 hales jonesborough road tn,15,30,2,5,g,0,0,0
S2-73156996,Keystone Payroll Products Partners,"10277. HIGHLAND SCHOOL ROAD, MYERSVILLE, MD",US,keystone payroll products partners,10277 highland school road myersville md,us,keystone payroll products partners,10277 highland school road myersville md,10277,keystone partners payroll products,10277 highland md myersville road school,34,40,4,6,k,0,0,0
S2-752903533,ഗോൾഡ് ഫുഡ്സ് പ്രൈവറ്റ് ലിമിറ്റഡ്,"8/697/1, PRIYAGEETHAM MEDIA COMPLEX KUTTUMUKKU ROAD, CHEROOR, THRISSUR, Keralam",India,ഗോൾഡ് ഫുഡ്സ് പ്രൈവറ്റ് ലിമിറ്റഡ്,8 697 1 priyageetham media complex kuttumukku road cheroor thrissur keralam,india,ഗോൾഡ് ഫുഡ്സ് പ്രൈവറ്റ് ലിമിറ്റഡ്,8 697 1 priyageetham media complex kuttumukku road cheroor thrissur keralam,8 697 1,ഗോൾഡ് പ്രൈവറ്റ് ഫുഡ്സ് ലിമിറ്റഡ്,1 697 8 cheroor complex keralam kuttumukku media priyageetham road thrissur,32,75,4,11,ഗ,0,0,0
S2-7418163,ASTER WEALTH PRIVATE LTD,"#4-79/1, ALAM ARCADE KARIM NAGAR ROAD, SIDDIPET, Telangana",India,aster wealth private ltd,4 79 1 alam arcade karim nagar road siddipet telangana,india,aster wealth,4 79 1 alam arcade karim nagar road siddipet telangana,4 79 1,aster ltd private wealth,1 4 79 alam arcade karim nagar road siddipet telangana,24,54,4,10,a,0,0,0
S2-762128837,"FAMlLY CARE, INC.","2459 PATRICIA LN, BURLINGTON, WA",US,famlly care inc,2459 patricia ln burlington wa,us,famlly care,2459 patricia lane burlington wa,2459,care famlly inc,2459 burlington lane patricia wa,15,32,3,5,f,0,0,0
S2-306634202,LOKNATH SUGAR,"A-301, SAI PRASAD APPARTMENT, ABOVE MILLENNIUM RESTAURANT OPP. METHODIST CHURCH, FATEHG, UNJ, Gujarat",India,loknath sugar,a 301 sai prasad appartment above millennium restaurant opp methodist church fatehg unj gujarat,india,loknath sugar,a 301 sai prasad appartment above millennium restaurant opp methodist church fatehg unj gujarat,301,loknath sugar,301 a above appartment church fatehg gujarat methodist millennium opp prasad restaurant sai unj,13,95,2,14,l,0,0,0
S2-9662497,Elliott Guggenheim Corp,,US,elliott guggenheim corp,,us,elliott guggenheim,,,corp elliott guggenheim,,23,0,3,0,e,0,1,0
S2-65301879,"Elizabeth M.D. Banks, Associates","2001 21ST AVENUE, NASHVILLE, TN",US,elizabeth m d banks associates,2001 21st avenue nashville tn,us,elizabeth m d banks associates,2001 21st avenue nashville tn,2001 21,associates banks d elizabeth m,2001 21st avenue nashville tn,30,29,5,5,e,0,0,0
S2-206863564,Department Of Education Uptown,"917 OUTLOOK RIDGE LANE, VILLA HILLS, KY",US,department of education uptown,917 outlook ridge lane villa hills ky,us,department of education uptown,917 outlook ridge lane villa hills ky,917,department education of uptown,917 hills ky lane outlook ridge villa,30,37,4,7,d,0,0,0
S2-15025788,Ortiz  Precision Trading Inc.,"11654 PAVIA DRIVE, RANCHO CUCAMONGA, CA",US,ortiz precision trading inc,11654 pavia drive rancho cucamonga ca,us,ortiz precision trading,11654 pavia drive rancho cucamonga ca,11654,inc ortiz precision trading,11654 ca cucamonga drive pavia rancho,27,37,4,6,o,0,0,0
S2-362602827,Hotel Investment,"C/O SRI SUBODH PRASAD C 325, GALI NO. 25, BALJEET VIHAR NITHARI EXT, DELHI, Delhi",India,hotel investment,c o sri subodh prasad c 325 gali no 25 baljeet vihar nithari ext delhi delhi,india,hotel investment,c o sri subodh prasad c 325 gali no 25 baljeet vihar nithari ext delhi delhi,325 25,hotel investment,25 325 baljeet c c delhi delhi ext gali nithari no o prasad sri subodh vihar,16,76,2,16,h,0,0,0
